E-82/2300,,,0.0,,3000.0,,25000.0,,82000.0,,,174000.0,,,321000.0,,,532000.0,,815000.0,,,,1180000.0,,1580000.0,,,1890000.0,,,2100000.0,,2250000.0,,2350000.0,,2350000.0,,2350000.0,,2350000.0,,2350000.0,,2350000.0,,2350000.0,,2350000.0,,2350000.0,,2350000.0,,2350000.0,,2350000.0,,,,,,,,,,,,,,,,,,,,
E-70/2300,,,0.0,,2000.0,,18000.0,,56000.0,,,127000.0,,,240000.0,,,400000.0,,626000.0,,,,892000.0,,1223000.0,,,1590000.0,,,1900000.0,,2080000.0,,2230000.0,,2300000.0,,2310000.0,,2310000.0,,2310000.0,,2310000.0,,2310000.0,,2310000.0,,2310000.0,,2310000.0,,2310000.0,,2310000.0,,,,,,,,,,,,,,,,,,,,
E-82/2000,,,0.0,,3000.0,,25000.0,,82000.0,,,174000.0,,,321000.0,,,532000.0,,815000.0,,,,1180000.0,,1580000.0,,,1810000.0,,,1980000.0,,2050000.0,,2050000.0,,2050000.0,,2050000.0,,2050000.0,,2050000.0,,2050000.0,,2050000.0,,2050000.0,,2050000.0,,2050000.0,,2050000.0,,2050000.0,,,,,,,,,,,,,,,,,,,,
E-70/2000,0.0,0.0,0.0,0.0,0.0,10000.0,18000.0,37000.0,56000.0,,92000.0,127000.0,,184000.0,240000.0,,320000.0,400000.0,513000.0,626000.0,,759000.0,,892000.0,1058000.0,1223000.0,,1407000.0,1590000.0,,1710000.0,1830000.0,1890000.0,1950000.0,2010000.0,2050000.0,2050000.0,2050000.0,2050000.0,2050000.0,2050000.0,2050000.0,2050000.0,2050000.0,2050000.0,2050000.0,2050000.0,2050000.0,2050000.0,2050000.0,2050000.0,2050000.0,2050000.0,2050000.0,2050000.0,2050000.0,2050000.0,2050000.0,,,,,,,,,,,,,,,,,,,,
E-53/800,,,0.0,,2000.0,,14000.0,,38000.0,,,77000.0,,,141000.0,,,228000.0,,336000.0,,,,480000.0,,645000.0,,,744000.0,,,780000.0,,810000.0,,810000.0,,810000.0,,810000.0,,810000.0,,810000.0,,810000.0,,810000.0,,810000.0,,810000.0,,810000.0,,810000.0,,810000.0,,,,,,,,,,,,,,,,,,,,
AD116/5000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50000.0,,165000.0,280000.0,,410000.0,540000.0,,705000.0,870000.0,1102500.0,1335000.0,,1630000.0,,1925000.0,2270000.0,2615000.0,,3115000.0,3615000.0,,4205000.0,4795000.0,5000000.0,5000000.0,5000000.0,5000000.0,5000000.0,5000000.0,5000000.0,5000000.0,5000000.0,5000000.0,5000000.0,5000000.0,5000000.0,5000000.0,5000000.0,5000000.0,5000000.0,5000000.0,5000000.0,5000000.0,5000000.0,5000000.0,5000000.0,5000000.0,5000000.0,5000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
GE130/3200,,,,,,,56000.0,128000.0,215000.0,,321000.0,449000.0,,606000.0,791000.0,,1010000.0,1263000.0,1547000.0,1857000.0,,2175000.0,,2473000.0,2737000.0,2933000.0,,3067000.0,3164000.0,,3202000.0,3221000.0,3229000.0,3230000.0,3230000.0,3230000.0,3230000.0,3230000.0,3230000.0,3230000.0,3230000.0,3230000.0,3230000.0,3230000.0,3230000.0,3230000.0,3230000.0,3230000.0,3230000.0,3230000.0,3230000.0,3230000.0,3230000.0,3230000.0,3230000.0,3230000.0,3230000.0,3230000.0,,,,,,,,,,,,,,,,,,,,
GE120/2750,0.0,0.0,0.0,0.0,0.0,0.0,25000.0,89000.0,171000.0,,269000.0,389000.0,,533000.0,704000.0,,906000.0,1136000.0,1400000.0,1674000.0,,1945000.0,,2173000.0,2373000.0,2518000.0,,2619000.0,2696000.0,,2739000.0,2766000.0,2780000.0,2780000.0,2780000.0,2780000.0,2780000.0,2780000.0,2780000.0,2780000.0,2780000.0,2780000.0,2780000.0,2780000.0,2780000.0,2780000.0,2780000.0,2780000.0,2780000.0,2780000.0,2780000.0,2780000.0,2780000.0,2780000.0,2780000.0,2780000.0,2780000.0,2780000.0,,,,,,,,,,,,,,,,,,,,
GE103/2750,0.0,0.0,0.0,0.0,0.0,0.0,17000.0,55000.0,104000.0,,169000.0,251000.0,,352000.0,470000.0,,610000.0,772000.0,959000.0,1170000.0,,1405000.0,,1656000.0,1899000.0,2120000.0,,2291000.0,2441000.0,,2567000.0,2661000.0,2730000.0,2768000.0,2780000.0,2780000.0,2780000.0,2780000.0,2780000.0,2780000.0,2780000.0,2780000.0,2780000.0,2780000.0,2780000.0,2780000.0,2780000.0,2780000.0,2780000.0,2780000.0,2780000.0,2780000.0,2780000.0,2780000.0,2780000.0,2780000.0,2780000.0,2780000.0,,,,,,,,,,,,,,,,,,,,
GE120/2500,0.0,0.0,0.0,0.0,0.0,0.0,25000.0,89000.0,171000.0,,269000.0,389000.0,,533000.0,704000.0,,906000.0,1136000.0,1400000.0,1674000.0,,1934000.0,,2160000.0,2316000.0,2416000.0,,2477000.0,2514000.0,,2528000.0,2530000.0,2530000.0,2530000.0,2530000.0,2530000.0,2530000.0,2530000.0,2530000.0,2530000.0,2530000.0,2530000.0,2530000.0,2530000.0,2530000.0,2530000.0,2530000.0,2530000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GE100/2500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30000.0,63000.0,,129000.0,194000.0,,295000.0,395000.0,,527000.0,658000.0,809000.0,959000.0,,1152000.0,,1345000.0,1604000.0,1862000.0,,2060000.0,2248000.0,,2340000.0,2426000.0,2475000.0,2495000.0,2500000.0,2500000.0,2500000.0,2500000.0,2500000.0,2500000.0,2500000.0,2500000.0,2500000.0,2500000.0,2500000.0,2500000.0,2500000.0,2500000.0,2500000.0,2500000.0,2500000.0,2500000.0,2500000.0,2500000.0,2500000.0,2500000.0,2500000.0,2500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENO126/3500,,,,,,,32000.0,,205000.0,,,424000.0,,,729000.0,,,1168000.0,,1760000.0,,,,2334000.0,,2981000.0,,,3362000.0,,,3500000.0,,3500000.0,,3500000.0,,3500000.0,,3500000.0,,3500000.0,,3500000.0,,3500000.0,,3500000.0,,3500000.0,,3500000.0,,3500000.0,,3500000.0,,3500000.0,,,,,,,,,,,,,,,,,,,,
ENO114/3500,,,,,,,23600.0,,,180800.0,,,380300.0,,,648500.0,,917500.0,,,1440500.0,,1818500.0,,,,2722100.0,,,3287200.0,,3457700.0,,3500000.0,,3500000.0,,3500000.0,,3500000.0,,3500000.0,,3500000.0,,3500000.0,,3500000.0,,3500000.0,,3500000.0,,3500000.0,,3500000.0,,3500000.0,,,,,,,,,,,,,,,,,,,,
ENO100/2200,,,,,,,38000.0,,127000.0,,,262000.0,,,465000.0,,,741000.0,,1100000.0,,,,1515000.0,,1883000.0,,,2100000.0,,,2200000.0,,2200000.0,,2200000.0,,2200000.0,,2200000.0,,2200000.0,,2200000.0,,2200000.0,,2200000.0,,2200000.0,,2200000.0,,2200000.0,,2200000.0,,2200000.0,,,,,,,,,,,,,,,,,,,,
E-126/7580,0.0,0.0,0.0,0.0,0.0,25000.0,55000.0,110000.0,175000.0,,293000.0,410000.0,,585000.0,760000.0,,1005000.0,1250000.0,1575000.0,1900000.0,,2300000.0,,2700000.0,3240000.0,3750000.0,,4310000.0,4850000.0,,5310000.0,5750000.0,6135000.0,6500000.0,6770000.0,7000000.0,7195000.0,7350000.0,7440000.0,7500000.0,7550000.0,7580000.0,7580000.0,7580000.0,7580000.0,7580000.0,7580000.0,7580000.0,7580000.0,7580000.0,7580000.0,7580000.0,7580000.0,7580000.0,7580000.0,7580000.0,7580000.0,7580000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E-141/4200,,,0.0,,22000.0,,104000.0,,260000.0,,,523000.0,,,920000.0,,,1471000.0,,2151000.0,,,,2867000.0,,3481000.0,,,3903000.0,,,4119000.0,,4196000.0,,4200000.0,,4200000.0,,4200000.0,,4200000.0,,4200000.0,,4200000.0,,4200000.0,,4200000.0,,4200000.0,,4200000.0,,4200000.0,,4200000.0,,,,,,,,,,,,,,,,,,,,
MM92/2050,0.0,,0.0,,0.0,,22000.0,,93100.0,,,207200.0,,,388200.0,,,642700.0,,991200.0,,,,1355700.0,,1780000.0,,,2012600.0,,,2048000.0,,2055000.0,,2055000.0,,2055000.0,,2055000.0,,2055000.0,,2055000.0,,2055000.0,,2055000.0,,2055000.0,,2055000.0,,2055000.0,,2055000.0,,2055000.0,,,,,,,,,,,,,,,,,,,,
SCD168/8000,,,0.0,,0.0,,0.0,,100000.0,,,500000.0,,,1000000.0,,,2000000.0,,3000000.0,,,,4000000.0,,5000000.0,,,6000000.0,,,7500000.0,,8000000.0,,8000000.0,,8000000.0,,8000000.0,,8000000.0,,8000000.0,,8000000.0,,8000000.0,,8000000.0,,8000000.0,,8000000.0,,8000000.0,,,,,,,,,,,,,,,,,,,,,,
E-126/7500,0.0,0.0,0.0,0.0,0.0,25000.0,55000.0,110000.0,175000.0,,290000.0,410000.0,,580000.0,760000.0,,1005000.0,1250000.0,1575000.0,1900000.0,,2300000.0,,2700000.0,3225000.0,3750000.0,,4300000.0,4850000.0,,5300000.0,5750000.0,6125000.0,6500000.0,6780000.0,7000000.0,7200000.0,7350000.0,7450000.0,7500000.0,7560000.0,7580000.0,7580000.0,7580000.0,7580000.0,7580000.0,7580000.0,7580000.0,7580000.0,7580000.0,7580000.0,7580000.0,7580000.0,7580000.0,7580000.0,7580000.0,7580000.0,7580000.0,,,,,,,,,,,,,,,,,,,,
N131/3600,0.0,0.0,0.0,0.0,0.0,0.0,15000.0,90000.0,184000.0,,301000.0,443000.0,,610000.0,805000.0,,1034000.0,1298000.0,1602000.0,1946000.0,,2323000.0,,2727000.0,3076000.0,3327000.0,,3491000.0,3580000.0,,3600000.0,3600000.0,3600000.0,3600000.0,3600000.0,3600000.0,3600000.0,3600000.0,3600000.0,3600000.0,3600000.0,3600000.0,3600000.0,3600000.0,3600000.0,3600000.0,3600000.0,3600000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N131/3300,,,,,,,33000.0,106000.0,197000.0,,311000.0,447000.0,,610000.0,804000.0,,1032000.0,1298000.0,1601000.0,1936000.0,,2292000.0,,2635000.0,2901000.0,3091000.0,,3215000.0,3281000.0,,3300000.0,3300000.0,3300000.0,3300000.0,3300000.0,3300000.0,3300000.0,3300000.0,3300000.0,3300000.0,3300000.0,3300000.0,3300000.0,3300000.0,3300000.0,3300000.0,3300000.0,3300000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N131/3000,,,,,,,33000.0,104000.0,194000.0,,306000.0,442000.0,,607000.0,802000.0,,1032000.0,1298000.0,1595000.0,1915000.0,,2250000.0,,2533000.0,2740000.0,2881000.0,,2965000.0,2997000.0,,3000000.0,3000000.0,3000000.0,3000000.0,3000000.0,3000000.0,3000000.0,3000000.0,3000000.0,3000000.0,3000000.0,3000000.0,3000000.0,3000000.0,3000000.0,3000000.0,3000000.0,3000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N117/2400,0.0,0.0,0.0,0.0,0.0,0.0,23000.0,81000.0,154000.0,,245000.0,356000.0,,488000.0,644000.0,,826000.0,1037000.0,1273000.0,1528000.0,,1797000.0,,2039000.0,2212000.0,2325000.0,,2385000.0,2400000.0,,2400000.0,2400000.0,2400000.0,2400000.0,2400000.0,2400000.0,2400000.0,2400000.0,2400000.0,2400000.0,2400000.0,2400000.0,2400000.0,2400000.0,2400000.0,2400000.0,2400000.0,2400000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N100/2500,,,,,,,3000.0,46000.0,101000.0,,171000.0,256000.0,,356000.0,472000.0,,608000.0,765000.0,945000.0,1148000.0,,1372000.0,,1615000.0,1877000.0,2108000.0,,2282000.0,2401000.0,,2473000.0,2498000.0,2500000.0,2500000.0,2500000.0,2500000.0,2500000.0,2500000.0,2500000.0,2500000.0,2500000.0,2500000.0,2500000.0,2500000.0,2500000.0,2500000.0,2500000.0,2500000.0,2500000.0,2500000.0,2500000.0,2500000.0,2500000.0,2500000.0,2500000.0,2500000.0,2500000.0,2500000.0,,,,,,,,,,,,,,,,,,,,
N90/2500,,,,,,,1000.0,37000.0,84000.0,,142000.0,212000.0,,294000.0,391000.0,,504000.0,635000.0,785000.0,951000.0,,1131000.0,,1321000.0,1520000.0,1722000.0,,1924000.0,2122000.0,,2280000.0,2389000.0,2459000.0,2495000.0,2500000.0,2500000.0,2500000.0,2500000.0,2500000.0,2500000.0,2500000.0,2500000.0,2500000.0,2500000.0,2500000.0,2500000.0,2500000.0,2500000.0,2500000.0,2500000.0,2500000.0,2500000.0,2500000.0,2500000.0,2500000.0,2500000.0,2500000.0,2500000.0,,2500000.0,,,,,,,,,,,,,,,,,,
S114/3200,0.0,,0.0,,0.0,,23000.0,,139000.0,,,330000.0,,,604000.0,,,990000.0,,1502000.0,,,,2102000.0,,2697000.0,,,3098000.0,,,3200000.0,,3200000.0,,3200000.0,,3200000.0,,3200000.0,,3200000.0,,3200000.0,,3200000.0,,3200000.0,,3200000.0,,3200000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
S152/6330,0.0,,0.0,,0.0,,82000.0,,411000.0,,,873000.0,,,1550000.0,,,2524000.0,,3695000.0,,,,5082000.0,,5974000.0,,,6150000.0,,,6150000.0,,6150000.0,,6150000.0,,6150000.0,,6150000.0,,6150000.0,,6150000.0,,6150000.0,,6150000.0,,6150000.0,,6150000.0,,6150000.0,,6150000.0,,6150000.0,,6150000.0,,6150000.0,,6150000.0,,6150000.0,,6150000.0,,6150000.0,,6150000.0,,,,,,
S126/6150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12000.0,75000.0,,166900.0,288300.0,,448300.0,638100.0,,874200.0,1121400.0,1396100.0,1731300.0,,2099500.0,,2481200.0,2968500.0,3431000.0,,3929000.0,4423800.0,,4956400.0,5469000.0,5850400.0,6106200.0,6167500.0,6168820.0,6168820.0,6168820.0,6168820.0,6168820.0,6168820.0,6168820.0,6168820.0,6168820.0,6168820.0,6168820.0,6168820.0,6168820.0,6168820.0,6168820.0,6168820.0,6168820.0,6168820.0,6168820.0,6168820.0,6168820.0,6168820.0,6168820.0,6168820.0,6168820.0,6168820.0,6168820.0,6168820.0,6168820.0,6168820.0,6168820.0,6168820.0,6168820.0,,,,,,,,,,
S114/3400,0.0,,0.0,,0.0,,23000.0,,140000.0,,,327000.0,,,601000.0,,,988000.0,,1502000.0,,,,2105000.0,,2721000.0,,,3208000.0,,,3400000.0,,3400000.0,,3400000.0,,3400000.0,,3400000.0,,3400000.0,,3400000.0,,3400000.0,,3400000.0,,3400000.0,,3400000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
S104/3400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19000.0,94500.0,,161400.0,251400.0,,353100.0,477800.0,,618400.0,788800.0,975000.0,1212900.0,,1467300.0,,1730900.0,2010500.0,2290800.0,,2578000.0,2850300.0,,3106400.0,3287300.0,3376800.0,3373300.0,3397700.0,3400000.0,3400000.0,3400000.0,3400000.0,3400000.0,3400000.0,3400000.0,3400000.0,3400000.0,3400000.0,3400000.0,3400000.0,3400000.0,3400000.0,3400000.0,3400000.0,3400000.0,3400000.0,3400000.0,3400000.0,3400000.0,3400000.0,3400000.0,,,,,,,,,,,,,,,,,,,,
S122/3000,,,,,,,36000.0,,164000.0,,,371000.0,,,683000.0,,,1130000.0,,1662000.0,,,,2247000.0,,2769000.0,,,2970000.0,,,3000000.0,,3000000.0,,3000000.0,,3000000.0,,3000000.0,,3000000.0,,3000000.0,,3000000.0,,3000000.0,,3000000.0,,3000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
MM100/2000,0.0,,0.0,,0.0,,20000.0,,102000.0,,,239000.0,,,452000.0,,,746000.0,,1126000.0,,,,1559000.0,,1901000.0,,,2000000.0,,,2000000.0,,2000000.0,,2000000.0,,2000000.0,,2000000.0,,2000000.0,,2000000.0,,2000000.0,,2000000.0,,2000000.0,,2000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
S122/3200,,,,,,,55000.0,,184000.0,,,391000.0,,,695000.0,,,1121000.0,,1627000.0,,,,2219000.0,,2810000.0,,,3106000.0,,,3200000.0,,3200000.0,,3200000.0,,3200000.0,,3200000.0,,3200000.0,,3200000.0,,3200000.0,,3200000.0,,3200000.0,,3200000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
SWT130/3300,,,,,,,42000.0,,180000.0,,,412000.0,,,760000.0,,,1241000.0,,1864000.0,,,,2588000.0,,3122000.0,,,3278000.0,,,3298000.0,,3300000.0,,3300000.0,,3300000.0,,3300000.0,,3300000.0,,3300000.0,,3300000.0,,3300000.0,,3300000.0,,3300000.0,,3300000.0,,3300000.0,,3300000.0,,,,,,,,,,,,,,,,,,,,
SWT113/3200,,,,,,,64000.0,,169000.0,,,350000.0,,,623000.0,,,1004000.0,,1506000.0,,,,2115000.0,,2712000.0,,,3083000.0,,,3187000.0,,3199000.0,,3200000.0,,3200000.0,,3200000.0,,3200000.0,,3200000.0,,3200000.0,,3200000.0,,3200000.0,,3200000.0,,3200000.0,,3200000.0,,3200000.0,,,,,,,,,,,,,,,,,,,,
SWT142/3150,,,,,,,55000.0,,239000.0,,,549000.0,,,968000.0,,,1522000.0,,2202000.0,,,,2816000.0,,3090000.0,,,3145000.0,,,3150000.0,,3150000.0,,3150000.0,,3150000.0,,3150000.0,,3150000.0,,3150000.0,,3150000.0,,3150000.0,,3150000.0,,3150000.0,,3150000.0,,,,,,,,,,,,,,,,,,,,,,,,
SWT130/3600,,,,,,,43000.0,,184000.0,,,421000.0,,,778000.0,,,1269000.0,,1901000.0,,,,2630000.0,,3261000.0,,,3534000.0,,,3593000.0,,3600000.0,,3600000.0,,3600000.0,,3600000.0,,3600000.0,,3600000.0,,3600000.0,,3600000.0,,3600000.0,,3600000.0,,3600000.0,,3600000.0,,3600000.0,,,,,,,,,,,,,,,,,,,,
SWT120/3600,,,,,,,0.0,,174000.0,,,379000.0,,,686000.0,,,1108000.0,,1667000.0,,,,2378000.0,,3094000.0,,,3487000.0,,,3588000.0,,3599000.0,,3600000.0,,3600000.0,,3600000.0,,3600000.0,,3600000.0,,3600000.0,,3600000.0,,3600000.0,,3600000.0,,3600000.0,,3600000.0,,3600000.0,,,,,,,,,,,,,,,,,,,,
V80/2000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35000.0,70000.0,,117000.0,165000.0,,225000.0,285000.0,,372000.0,459000.0,580000.0,701000.0,,832000.0,,964000.0,1127000.0,1289000.0,,1428000.0,1567000.0,,1678000.0,1788000.0,1865000.0,1941000.0,1966000.0,1990000.0,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0,,,,,,,,,,,,,,,,,,,,
SWT113/2300,,,,,,,66000.0,,171000.0,,,352000.0,,,623000.0,,,1002000.0,,1497000.0,,,,2005000.0,,2246000.0,,,2296000.0,,,2300000.0,,2300000.0,,2300000.0,,2300000.0,,2300000.0,,2300000.0,,2300000.0,,2300000.0,,2300000.0,,2300000.0,,2300000.0,,2300000.0,,2300000.0,,2300000.0,,,,,,,,,,,,,,,,,,,,
V164/8000,0.0,,0.0,,0.0,,91800.0,,526700.0,,,1123100.0,,,2043900.0,,,3134600.0,,4486400.0,,,,6393200.0,,7363800.0,,,7834400.0,,,8026400.0,,8077200.0,,8077200.0,,8077200.0,,8077200.0,,8077200.0,,8077200.0,,8077200.0,,8077200.0,,8077200.0,,8077200.0,,8077200.0,,8077200.0,,8077200.0,,,,,,,,,,,,,,,,,,,,
V126/3450,0.0,0.0,0.0,0.0,0.0,0.0,35000.0,101000.0,184000.0,,283000.0,404000.0,,550000.0,725000.0,,932000.0,1172000.0,1446000.0,1760000.0,,2104000.0,,2482000.0,2865000.0,3187000.0,,3366000.0,3433000.0,,3448000.0,3450000.0,3450000.0,3450000.0,3450000.0,3450000.0,3450000.0,3450000.0,3450000.0,3450000.0,3450000.0,3450000.0,3450000.0,3450000.0,3450000.0,3450000.0,3450000.0,3450000.0,3450000.0,3450000.0,3450000.0,3450000.0,3450000.0,,,,,,,,,,,,,,,,,,,,,,,,,
V126/3300,0.0,0.0,0.0,0.0,0.0,0.0,30000.0,97000.0,179000.0,,278000.0,397000.0,,539000.0,711000.0,,913000.0,1150000.0,1420000.0,1723000.0,,2060000.0,,2434000.0,2804000.0,3090000.0,,3238000.0,3290000.0,,3299000.0,3300000.0,3300000.0,3300000.0,3300000.0,3300000.0,3300000.0,3300000.0,3300000.0,3300000.0,3300000.0,3300000.0,3300000.0,3300000.0,3300000.0,3300000.0,3300000.0,3300000.0,3300000.0,3300000.0,3300000.0,3300000.0,3300000.0,,,,,,,,,,,,,,,,,,,,,,,,,
VS112/2500,0.0,,0.0,,0.0,,0.0,,154200.0,,,315900.0,,,548500.0,,,871100.0,,1290100.0,,,,1808800.0,,2269500.0,,,2465100.0,,,2500000.0,,2500000.0,,2500000.0,,2500000.0,,2500000.0,,2500000.0,,2500000.0,,2500000.0,,2500000.0,,2500000.0,,2500000.0,,2500000.0,,2500000.0,,2500000.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,
V126/3000,,,,,,,20000.0,88000.0,173000.0,,276000.0,397000.0,,540000.0,712000.0,,914000.0,1151000.0,1420000.0,1723000.0,,2063000.0,,2433000.0,2738000.0,2920000.0,,2985000.0,2999000.0,,3000000.0,3000000.0,3000000.0,3000000.0,3000000.0,3000000.0,3000000.0,3000000.0,3000000.0,3000000.0,3000000.0,3000000.0,3000000.0,3000000.0,3000000.0,3000000.0,3000000.0,3000000.0,3000000.0,3000000.0,3000000.0,3000000.0,3000000.0,,,,,,,,,,,,,,,,,,,,,,,,,
V117/3450,,,,,,,22000.0,78000.0,150000.0,,237000.0,340000.0,,466000.0,617000.0,,796000.0,1006000.0,1247000.0,1522000.0,,1831000.0,,2178000.0,2544000.0,2905000.0,,3201000.0,3374000.0,,3435000.0,3448000.0,3450000.0,3450000.0,3450000.0,3450000.0,3450000.0,3450000.0,3450000.0,3450000.0,3450000.0,3450000.0,3450000.0,3450000.0,3450000.0,3450000.0,3450000.0,3450000.0,3450000.0,3450000.0,3450000.0,3450000.0,3450000.0,3450000.0,3450000.0,3450000.0,3450000.0,3450000.0,,,,,,,,,,,,,,,,,,,,
